caption,channelTitle,commentCount,defaultLanguage,definition,dislikeCount,duration,favoriteCount,licensedContent,likeCount,publishedAt,regionRestriction,title,vidId,viewCount,request_token,letter_search,contentRating,year,month,month_day,year_day,week_day,view_log,comment_log,like_log,dislike_log,view_class,week,description_sentiment,description_wordcount,tags_sentiment,tags_wordcount,title_sentiment,title_wordcount,title_featuring,title_length,lv_ratio,comment_view_ratio,like_dislike_ratio,is_weekend,is_friday,alt_words,blues_words,christian_words,classical_words,country_words,dubstep_words,edm_words,extended_words,folk_words,halloween_words,hit_words,italian_words,jazz_words,kpop_words,latin_words,love_songs,other_rock_words,pop_words,rap_words,remix_words,reggae_words,romanian_words,relax_words,rock_words,trap_words,like_baseline_delta,comment_baseline_delta,dislike_baseline_delta,ld_baseline_delta,k_class,db_class
0,shakiraVEVO,934092,xxNoneFoundxx,1,506844,211,0,1,7519615,2010-06-04 22:30:35,1,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),pRpeEdMmmQ0,2041632211,CMgBEAA,v,0,10,6,4,155,4,9.309977508995027,5.97038965259482,6.876195605531027,5.704874309699442,9,22,0.2619047619047619,133,-0.08787878787878789,34,0.0,14,0,83,0.7385834819565836,0.6412893744186174,1.2053193869390075,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.1195634960455704,1.1650475877304616,0.1234736871519423,0.2451184636890556,1,14
1,JustinBieberVEVO,4645972,xxNoneFoundxx,0,9514088,225,0,1,9929867,2010-02-19 08:16:34,0,Justin Bieber - Baby ft. Ludacris,kffacxfA7G4,1985152808,CPoBEAA,v,0,10,2,19,50,4,9.297793942392305,6.667076588098283,6.996943431621975,6.978367164083848,9,7,0.0,13,0.0,6,0.0,5,1,33,0.7525380186928167,0.7170600498791929,1.0026619790993136,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2767315525776927,2.772025885245396,4.055181966850278,3.773633258528371,0,-1
0,SiaVEVO,464389,xxNoneFoundxx,1,468547,232,0,1,7335439,2014-05-06 13:00:03,1,Sia - Chandelier (Official Video),2vjPBrBU-TM,1910731681,CGQQAA,v,0,14,5,6,126,1,9.281199704510446,5.666881924038371,6.8654261099410485,5.670753161535129,9,19,0.3606837606837606,122,0.2235621521335807,38,0.0,4,0,33,0.7397132190361784,0.6105764453365226,1.2106727121380316,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.07336036854133055,0.5298559930047276,0.1049052881807211,0.17954266441208366,1,14
1,LuisFonsiVEVO,326934,xxNoneFoundxx,1,583044,211,0,1,7449242,2017-11-17 05:00:01,0,"Luis Fonsi, Demi Lovato - Échame La Culpa",TyHvyGVs42U,1619227144,CDIQAA,v,0,17,11,17,321,4,9.20930777553928,5.514460088046111,6.872112083222736,5.765701330464243,9,46,0.2,34,0.0,10,0.0,7,0,41,0.746213749254386,0.5987920289397859,1.1918952594565646,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1430508945505534,0.3201947551006869,0.6096825972821626,0.4641415694888306,0,2
0,FifthHarmonyVEVO,285210,xxNoneFoundxx,1,370711,225,0,1,6545952,2015-03-28 23:30:00,1,Fifth Harmony - Worth It ft. Kid Ink,YBHQbu5rbdQ,1617220892,CGQQAA,m,0,15,3,28,87,5,9.208769343112854,5.455164748629626,6.815972816399489,5.569035472914979,9,13,0.1428030303030303,307,0.2428571428571429,26,0.3,7,1,36,0.740161096715609,0.5923880320348657,1.223905440995841,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.02426059607005319,0.1864227373913389,0.009722931511011926,0.0344058396326846,0,4
0,LMFAOVEVO,591479,xxNoneFoundxx,1,330985,376,0,1,6153231,2011-03-09 06:02:38,0,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock",KQ6zr6kCPj8,1539535643,CMgBEAA,m,0,11,3,9,68,2,9.187389748048588,5.771939329951235,6.789103219352971,5.519808312310944,9,10,1.0,28,0.13636363636363635,9,0.0,8,1,54,0.7389588779332001,0.6282458334999015,1.2299527148816187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.04666389493183645,0.9472452164894902,-0.07711001269392619,-0.02963382423276823,0,2
0,Bruno Mars,398497,xxNoneFoundxx,1,357785,209,0,1,6156386,2011-04-15 22:08:07,0,Bruno Mars - The Lazy Song [OFFICIAL VIDEO],fLexgOxsZu0,1470044804,CJADEAA,b,0,11,4,15,105,4,9.167330571369565,5.6004250562507005,6.789325841896046,5.553622128982098,9,15,0.3286217948717949,376,-0.07142857142857142,28,-0.25,7,0,43,0.7406000895287609,0.6109112148460485,1.22250410348686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.008779533136191625,0.5955207950978995,0.08612738897504912,0.07719502766265221,0,2
0,Dua Lipa,274867,xxNoneFoundxx,1,394003,225,0,1,8350811,2017-07-07 09:00:05,0,Dua Lipa - New Rules (Official Music Video),k2qgadSvNyU,1464541958,CN4CEAA,p,0,17,7,7,188,4,9.165701818398526,5.439122602418269,6.921728654611921,5.595499528623762,9,27,0.12109328579916813,434,0.16477272727272724,23,0.13636363636363635,7,0,43,0.7551771584711356,0.5934212906097589,1.237017109768992,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4112938476681992,0.23192999239927384,0.2190789039901716,-0.1993744688655256,0,2
0,AdeleVEVO,367902,xxNoneFoundxx,1,211479,234,0,1,5601849,2010-11-30 23:29:12,1,Adele - Rolling in the Deep,rYEDA3JcQqw,1398037750,CN4CEAA,p,0,10,11,30,334,1,9.145518898444962,5.5657321487623665,6.74833139807009,5.325267248132219,9,48,0.0,34,-0.03571428571428571,16,0.0,5,0,27,0.7378839268723756,0.6085747796889606,1.2672286823608705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.05491003350233101,0.5581699690386649,-0.547336354616907,-0.4914704843809742,0,2
0,Bruno Mars,200104,xxNoneFoundxx,1,156810,242,0,1,4040035,2010-09-08 21:29:01,0,Bruno Mars - Just The Way You Are [OFFICIAL VIDEO],LjhCEhWiKXk,1207871901,CKwCEAA,v,0,10,9,8,251,2,9.082020878292768,5.3012557700983045,6.606385127546503,5.195373754817413,9,36,0.4354978354978354,331,0.041666666666666664,17,0.0,9,0,50,0.7274135587308147,0.5837088288102273,1.2715899643256132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.30827970585371245,0.07779641304673883,-0.7553354340714907,-0.4416894035538759,0,-1
1,DJKhaledVEVO,365502,xxNoneFoundxx,1,583594,322,0,1,6441596,2017-04-28 10:00:04,1,"DJ Khaled - I'm The One ft. Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",weeI1G46q0o,1108800308,CKwCEAA,b,0,17,4,28,118,4,9.04485333790507,5.5628897577277705,6.8089934835273525,5.766110818210643,9,17,0.25,20,0.4203125,33,0.0,14,1,78,0.7528030836047167,0.6150337158497501,1.1808641384454597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.402349528119796,0.7433183155340045,1.101261487810388,0.6919081311697348,0,24
0,TheWeekndVEVO,172211,xxNoneFoundxx,1,173832,219,0,1,3911637,2015-07-29 16:00:02,0,The Weeknd - Can't Feel My Face,KEI4qSrkPAs,936605526,CDIQAA,t,0,15,7,29,210,2,8.971556715803764,5.2360608886200986,6.592358545447973,5.240129726912322,8,31,0.24545454545454545,74,0.0,10,0.0,6,0,31,0.7348065396315516,0.583629023867905,1.2580525462167202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.048814028580273054,0.13984897730775628,-0.2890825192628556,-0.23941876908060614,0,24
0,Bruno Mars,266962,xxNoneFoundxx,1,94803,236,0,1,2909062,2010-11-22 16:55:48,0,Bruno Mars - Grenade [OFFICIAL VIDEO],SR6iYWJxHqs,809376665,CJADEAA,b,0,10,11,22,326,0,8.908150679166218,5.42644944726417,6.463752977338822,4.9768220806168735,8,47,0.10397077083123596,471,0.03333333333333333,22,0.0,5,0,37,0.7255998702913515,0.6091555523364894,1.2987711581077146,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.2623262792217947,0.6933508731600437,-0.9054454325309409,-0.6385527548228125,0,-1
0,Bruno Mars,122315,xxNoneFoundxx,1,53182,267,0,1,1996864,2011-11-10 22:06:13,0,Bruno Mars - It Will Rain [OFFICIAL VIDEO],W-w3WfgpcGg,554921593,CJYBEAA,w,0,11,11,10,314,3,8.744231624324517,5.087479719650899,6.300348487474196,4.725764665688877,8,45,0.01350931677018635,324,0.04545454545454545,31,0.0,7,0,42,0.7205148214450336,0.5818098076792312,1.3331913315991986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.30599739474546145,0.2347751460343293,-1.1846542339963462,-0.8733302435154785,0,-1
0,Bruno Mars,242132,xxNoneFoundxx,1,251060,223,0,1,4019939,2018-01-04 04:49:43,0,Bruno Mars - Finesse (Remix) [Feat. Cardi B] [Official Video],LsoLEjrDogU,489393023,CDIQAA,b,0,18,1,4,4,3,8.689657773568694,5.384052189297344,6.604219462993826,5.399777524488798,8,1,0.505,57,0.0,13,0.0,9,1,61,0.7600091551455409,0.6195931220299606,1.2230539930659552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.7566063085660653,1.012854884511604,1.0397420158580597,0.2699652162819572,0,-1
0,KhalidVEVO,106879,xxNoneFoundxx,1,128908,248,0,1,2862744,2017-08-01 14:00:02,1,Khalid - Young Dumb & Broke (Official Video),IPfJnp1guPc,468976869,CMgBEAA,v,0,17,8,1,213,1,8.6711514228571,5.028892381728461,6.456782513107762,5.11027987040262,8,31,-0.06928571428571427,26,0.003571428571428559,4,-0.1375,7,0,44,0.7446280428326653,0.5799567019983449,1.2634890215120558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.363873562463292,0.24069092085779936,0.2093987435346954,-0.16080888385636016,0,24
0,BrysonTillerVEVO,47036,xxNoneFoundxx,1,74547,224,0,1,1663330,2015-08-20 18:00:00,1,Bryson Tiller - Don't (Explicit Version),d7cVLE4SaN0,279464973,CGQQAA,t,0,15,8,20,232,3,8.446327382934124,4.672430381694966,6.220978420573232,4.872430170798251,8,34,0.5,47,-0.07142857142857142,15,0.0,5,0,40,0.7365305816990674,0.5531907739138375,1.2767711803972448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.2688430355821597,-0.14172175981651247,0.15218016274368318,-0.12134271061296922,1,-1
0,UsherVEVO,49500,xxNoneFoundxx,1,67817,236,0,1,974659,2016-08-08 14:00:01,1,Usher - No Limit ft. Young Thug,3w0yqAdJ1iY,161187531,CMgBEAA,p,0,16,8,8,221,0,8.207331443006652,4.694605198933568,5.9888526974196585,4.831338574114096,8,32,0.1,28,0.1,4,0.1,6,1,31,0.7296954849462883,0.572001415019467,1.239584559340847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.22356962766060007,0.3636009323646829,0.7390627519220265,0.5116013753586155,0,24
0,TinasheOfficialVEVO,28728,xxNoneFoundxx,1,30905,231,0,1,785068,2014-03-24 07:00:01,1,Tinashe - 2 On (Explicit) ft. SchoolBoy Q,-s7TCuCpB5c,154974040,CJYBEAA,a,0,14,3,24,83,0,8.190258954757477,4.4583053921180165,5.894907275529647,4.490028747927844,8,13,0.5,41,0.047619047619047616,17,0.0,7,1,41,0.7197461408842841,0.5443424214967366,1.3128885373507144,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.012257094342186513,-0.14108626322338114,-0.254039621460538,-0.2415691639081665,0,-1
0,TheWeekndVEVO,22519,xxNoneFoundxx,1,25713,216,0,1,646995,2015-06-08 20:00:01,0,The Weeknd - Can’t Feel My Face (Audio),dqt8Z1k0oWQ,130009609,CPoBEAA,t,0,15,6,8,159,0,8.113975452164183,4.352549100916226,5.810900924438716,4.4101527498220685,8,24,0.24545454545454545,63,0.0,9,0.0,7,0,39,0.7161595396358781,0.5364262101329507,1.3176189701531682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.05651901116086856,-0.236303035727318,-0.27092395920797274,-0.21342110331839625,0,24
0,TPainVEVO,13969,xxNoneFoundxx,0,20150,241,0,1,424729,2009-11-15 21:04:32,1,T-Pain - Bartender ft. Akon,Lt2wjJlP2N4,128488340,CDIQAA,t,0,9,11,15,319,6,8.108863718302185,4.145165317350655,5.628111915122997,4.304275050477128,8,46,0.0,14,0.0,6,0.0,4,1,27,0.6940691212284176,0.5111894170813072,1.3075632595782003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.5921128153577093,-0.6980215253662558,-0.5795437439378882,0.02287617092891216,0,24
0,PARTYNEXTDOOR,18045,xxNoneFoundxx,1,29832,226,0,1,506104,2016-06-23 17:57:18,0,PARTYNEXTDOOR - Come and See Me [Official Music Video],Ockhq8E2FrA,83912717,CJADEAA,z,0,16,6,23,175,3,7.9238277832888295,4.256356886395526,5.704239769774826,4.474682370353251,7,25,0.0,40,0.20606060606060608,41,0.0,8,0,54,0.7198843697492944,0.5371591865451802,1.2747809336295997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.14202828864132586,-0.09304503198408796,0.4933919511851471,0.3488913301332341,0,24
0,MaryJBligeVEVO,14063,xxNoneFoundxx,1,26032,248,0,1,450529,2012-01-11 06:43:49,0,Mary J. Blige - Mr. Wrong ft. Drake,eS-y2R9cmnQ,71276765,CMgBEAA,j,0,12,1,11,11,2,7.852947980387246,4.148077976762506,5.653722751218786,4.415507535592783,7,2,-0.5,12,-0.5,6,-0.5,7,1,35,0.719949089862682,0.5282192097951418,1.2804242107266095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.18369599404784506,-0.20428207849331886,0.5237173904811891,0.3368237407823184,0,24
0,KhalidVEVO,6623,xxNoneFoundxx,1,16997,265,0,1,413633,2018-04-20 04:00:05,1,"Khalid - OTW (Audio) ft. 6LACK, Ty Dolla $ign",hjf-h6NMj7U,71263695,CGQQAA,w,0,18,4,20,110,4,7.8528683366300385,3.821054755046888,5.616615179859071,4.230372274412419,7,16,0.5,25,0.2857142857142857,4,0.0,8,1,45,0.7152310390408726,0.4865807742151254,1.3276881596996557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.07235019086114189,-0.9475567389907624,-0.0423401757999172,-0.11594978986110754,0,24
0,Ed Sheeran,806575,en,1,1018035,264,0,1,17815041,2017-01-30 10:57:50,0,Ed Sheeran - Shape of You [Official Video],JGwWNGJdvx8,3827104659,CDIQAA,m,0,17,1,30,30,0,9.582870338943778,5.906644756810815,7.250786826184832,6.0077627092832255,9,5,0.3063852813852814,540,0.13636363636363635,19,0.0,7,0,42,0.7566403978898052,0.6163753184478383,1.2069029981794852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.26147025836892696,0.5007026749803929,0.2363151127270615,-0.02970664309602645,1,7
0,MarkRonsonVEVO,449707,xxNoneFoundxx,1,727232,271,0,1,11545363,2014-11-19 14:00:18,1,Mark Ronson - Uptown Funk ft. Bruno Mars,OPf0YbXqDm0,3256917992,CN4CEAA,p,0,14,11,19,323,2,9.512806823326844,5.652929647714068,7.062407592204997,5.861672980661732,9,47,0.21757936507936507,186,0.19047619047619047,33,0.0,7,1,40,0.7424104918105668,0.5942441334824783,1.2048450357951754,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.11357141166007476,0.05728982722995896,-0.0016500573308569624,0.11389832866756434,1,14
1,JustinBieberVEVO,706654,xxNoneFoundxx,1,1390909,206,0,1,10775873,2015-10-22 20:00:02,0,Justin Bieber - Sorry (PURPOSE : The Movement),fRh_vgS2dFE,3014897224,CKwCEAA,b,0,15,10,22,295,3,9.479272511895587,5.849206821615589,7.0324524643292365,6.143298717274113,9,43,-0.2568011463844797,416,-0.31883116883116885,21,-0.5,7,0,46,0.7418768112747234,0.6170522911199555,1.1447355546222986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.11206131707845698,0.5673196101146305,0.9597754084118648,1.0737874131233016,1,7
0,Ed Sheeran,275391,xxNoneFoundxx,1,422414,297,0,1,9190489,2014-10-07 13:57:37,0,Ed Sheeran - Thinking Out Loud [Official Video],lp-EO5I60KA,2496797028,CKwCEAA,p,0,14,10,7,280,1,9.397383238705993,5.439949743058866,6.9633386195854285,5.625738303517208,9,41,0.3977272727272727,92,0.10064935064935067,25,0.1,7,0,47,0.7409869793225836,0.5788792055061427,1.2377644042261895,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.09624190238972796,-0.2071793552213331,-0.379192007296465,-0.28127479094773233,1,7
0,shakiraVEVO,934092,xxNoneFoundxx,1,506844,211,0,1,7519615,2010-06-04 22:30:35,1,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),pRpeEdMmmQ0,2041632211,CMgBEAA,v,0,10,6,4,155,4,9.309977508995027,5.97038965259482,6.876195605531027,5.704874309699442,9,22,0.2619047619047619,133,-0.08787878787878789,34,0.0,14,0,83,0.7385834819565836,0.6412893744186174,1.2053193869390075,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.1195634960455704,1.1650475877304616,0.1234736871519423,0.2451184636890556,1,14
0,SiaVEVO,464389,xxNoneFoundxx,1,468547,232,0,1,7335439,2014-05-06 13:00:03,1,Sia - Chandelier (Official Video),2vjPBrBU-TM,1910731681,CGQQAA,v,0,14,5,6,126,1,9.281199704510446,5.666881924038371,6.8654261099410485,5.670753161535129,9,19,0.3606837606837606,122,0.2235621521335807,38,0.0,4,0,33,0.7397132190361784,0.6105764453365226,1.2106727121380316,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.07336036854133055,0.5298559930047276,0.1049052881807211,0.17954266441208366,1,14
0,AviciiOfficialVEVO,517638,xxNoneFoundxx,1,232700,273,0,1,6671693,2013-07-29 15:55:09,0,Avicii - Wake Me Up (Official Video),IcrbM1l_BoI,1673921749,CMgBEAA,v,0,13,7,29,210,0,9.223735152120913,5.714026150551959,6.824236053895649,5.36679638328673,9,31,0.13636363636363635,9,-0.06136363636363638,26,0.0,6,0,36,0.7398560281001216,0.6194915678208813,1.2715660454619957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.04028334645862975,0.7464094279020527,-0.6535106439368831,-0.6125260722222915,0,18
0,Ed Sheeran,284130,xxNoneFoundxx,1,324985,280,0,1,8116525,2017-11-09 11:04:14,0,Ed Sheeran - Perfect (Official Music Video),2Vv-BfVoq4g,1422285465,CGQQAA,v,0,17,11,9,313,3,9.152986771802981,5.453517091331541,6.909370130676348,5.511863316155595,9,45,0.18571428571428567,123,0.712121212121212,11,1.0,6,0,43,0.7548760096498336,0.595818307979188,1.2535452594451275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4088581979700352,0.2888553956085761,0.0011613028087755516,-0.4148140222057735,1,7
0,CrazyFrogVEVO,359897,xxNoneFoundxx,0,932270,174,0,1,5005089,2009-06-17 04:30:53,0,Crazy Frog - Axel F,k85mRPqvMbE,1411178452,CJADEAA,b,0,9,6,17,168,2,9.149581936375512,5.55617822651155,6.699411804465734,5.96954170905825,9,25,-0.3306122448979592,45,-0.6142857142857141,19,-0.6,4,0,19,0.7322096081604815,0.607260338794513,1.1222656831930615,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.2130805960873399,0.5287171959007576,1.4112677334032635,1.628057492424363,1,7
0,johnlegendVEVO,164283,xxNoneFoundxx,1,217220,308,0,1,6655250,2013-10-02 14:00:06,1,John Legend - All of Me (Edited Video),450p7goxZqg,1359598322,CKwCEAA,p,0,13,10,2,275,2,9.133410619910293,5.215592624979943,6.8231643740978765,5.336899809359535,9,40,0.3838468720821662,170,0.3272727272727273,38,0.0,7,0,38,0.7470554711756617,0.5710454552005207,1.2784883767410848,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2031372177640824,-0.21475960812544492,-0.4756532369114296,-0.6823265300030318,1,3
0,NickyJamTV,222454,xxNoneFoundxx,1,440491,192,0,1,6284445,2018-03-02 05:00:19,0,Nicky Jam x J. Balvin - X (EQUIS) | Video Oficial | Prod. Afro Bros & Jeon,_I_D_8Z4sJE,1275892927,CDIQAA,j,0,18,3,2,61,4,9.105814229899094,5.347240219309998,6.798266929741888,5.643937039444396,9,9,0.15,227,0.1333333333333334,32,0.0,16,0,74,0.7465852869499207,0.5872336162703874,1.2045256497778236,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2036389066763736,0.13704446220093325,0.5457972476282466,0.33861353256300564,0,18
0,EllieGouldingVEVO,169536,xxNoneFoundxx,1,153590,239,0,1,4129906,2013-07-07 23:00:13,0,Ellie Goulding - Burn,CGyEd0aKWZE,1271773679,CJYBEAA,v,0,13,7,7,188,6,9.104409832454996,5.229261932281118,6.615940166875316,5.186362940394731,9,27,0.24025974025974026,28,0.3181818181818182,20,0.0,3,0,21,0.7266742478234124,0.5743658324387021,1.2756415705785102,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.3406885121102967,-0.12848397892278468,-0.849651280291296,-0.5030322929322871,1,7
0,Flow La Movie,396764,xxNoneFoundxx,1,578033,423,0,1,5828022,2018-04-11 22:00:00,0,"Te Bote Remix - Casper, Nio García, Darell, Nicky Jam, Bad Bunny, Ozuna | Video Oficial",9jI-z9QN6g8,1245183608,CPoBEAA,c,0,18,4,11,101,2,9.095233394854997,5.598532259977548,6.7655211825043615,5.761952633072424,9,15,-0.6999999999999998,20,-0.6999999999999998,8,-0.6999999999999998,15,0,87,0.7438534987273105,0.6155457498368907,1.1741716069777566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.13408168338251442,0.7284499079470573,0.9383325520218048,0.8019168653596351,0,18
0,MalumaVEVO,109465,xxNoneFoundxx,1,182709,268,0,1,2485013,2016-04-22 07:00:01,1,Maluma - El Perdedor (Official Video),PJniSb91tvo,1134086825,CPoBEAA,p,0,16,4,22,113,4,9.054646305152053,5.039275281398447,6.395328665026492,5.261759940642456,9,16,0.0142857142857143,70,-0.08391053391053391,23,0.0,5,0,37,0.7063035318549747,0.5565402680092674,1.2154352796729129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.8680676296541102,-0.4656617074120653,-0.4706539944457518,0.4125243695268848,0,18
0,PitbullVEVO,133657,xxNoneFoundxx,1,203846,215,0,1,3220228,2013-11-25 18:19:53,1,Pitbull - Timber ft. Ke$ha,hHUbLv4ThOo,1053099332,CJYBEAA,v,0,13,11,25,329,0,9.022469337286992,5.125991708934408,6.507886621893468,5.309302193860426,9,48,0.26601307189542484,127,0.2145454545454545,38,0.0,4,1,26,0.7212977266654091,0.5681362293746255,1.2257517813582095,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.4418007740985741,-0.2072814426994249,-0.2292942121155255,0.22019713111737224,1,14
0,KatyPerryVEVO,63259,xxNoneFoundxx,1,69473,236,0,1,932375,2017-02-10 05:00:01,0,Katy Perry - Chained To The Rhythm (Lyric Video) ft. Skip Marley,8gsGhdZDC-0,84820342,CJADEAA,z,0,17,2,10,41,4,7.9285000192250035,4.801122322294934,5.969590620159986,4.8418160530893335,7,6,0.2472727272727273,101,0.25,11,0.25,11,1,64,0.7529281207901798,0.6055524135275508,1.2329238770545758,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9270429647970314,1.1364842273979103,1.6024565580586398,0.6592762561874332,0,-1
0,PopArt Discos,2944,xxNoneFoundxx,1,5228,274,0,1,107359,2011-09-07 06:28:15,0,Los Cafres - Casi q` me pierdo (video oficial) HD,7pzb-3YE7C4,56333566,CJYBEAA,q,0,11,9,7,250,2,7.750767243603611,3.4689378056654614,5.030838457589218,3.7183355789085066,7,36,0.3444444444444444,170,0.0,42,0.0,9,0,49,0.6490761881336281,0.4475605700233397,1.352981287145145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1.4099775969345931,-1.5536864724715722,-1.3041493349785516,0.13037219855098714,0,-1
0,SenciSkunk,271,xxNoneFoundxx,1,529,256,0,0,14314,2013-07-13 12:30:09,0,[morodo] Heavy Roots Burning Song con Morodo VIDEOCLIP OFICIAL](1080p H 264 AAC),IQhmVALKgwg,2335592,CPQDEAA,h,0,13,7,13,194,5,6.368396979012113,2.432969290874406,4.155761012877924,2.7234556720351857,6,28,0.0,337,0.008333333333333337,34,-0.2,11,0,80,0.6525599811968034,0.38203794438264055,1.5259146882946708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.2661462882211921,-1.277520519806059,-0.2257230327422577,0.04505615009887856,0,-1
0,The FADER,711,en,1,513,225,0,1,13867,2018-04-27 14:06:07,0,Naira Marley x Olamide x Lil Kesh - Issa Goal (Official Music Video),D-zdHo4LJJI,1636964,CPoBEAA,x,0,18,4,27,117,4,6.214039128542508,2.8518696007297657,4.141982515552804,2.710117365111816,6,17,0.4291005291005291,181,0.0,13,0.0,12,0,68,0.6665523711506302,0.4589397558876762,1.5283406426872257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11392251441903045,-0.031419267234664004,0.1937005507585312,0.07779495024173701,0,-1
0,HALIDONMUSIC,324,en,1,400,223,0,1,7202,2012-09-25 08:30:43,0,Jovine feat. O'Zulu' - Napulitan (Video Ufficiale),FYABUxA9h-o,1445835,CN4CEAA,o,0,12,9,25,269,1,6.160118733706624,2.510545010206612,3.8574531170352655,2.6020599913279625,6,39,0.3830357142857143,64,-0.07142857142857142,24,0.0,6,1,50,0.6261978516628667,0.40754815267919103,1.4824612537340516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.5942738173439929,-0.7047232425266016,0.02393817527030417,0.6285567093847159,0,-1
